ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
35718,/opr/t0001/e1534,heardwilliamhenryharrison,William Henry Harrison,Heard,M,,No,Born enslaved,Freed by the Civil War,,,His parents' names are unknown. His mother died when he was nine.,No evidence of runaway,Literate. He learned to read after the Civil War ended,African Methodist Episcopal,https://docsouth.unc.edu/neh/heard/menu.html,"A teacher who in 1876 was elected to the South Carolina Senate but did not serve past 1877 because of the end of Reconstruction and spent his later years as an A.M.E. minister, including as U.S. minister to Liberia",,,,,25,6,1850,,,,,,12,9,1937,,,,,,,,Elbert County,Georgia,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Slave , Educator , Diplomat , State Legislator , African Methodist Episcopal Clergy,,,
36472,/opr/t0001/e2292,hearnephraim,Ephraim,Hearn,M,,Yes,,,"Unknown Status at Birth, Free before 1866",,,,,,,"Unknown  Status at Birth, free Before 13th Amendment",,,,,,,1745,c.,,,,,,,1830,c.,,,,,,Washington,Gloucester County,Virginia,United States,,,,,,,,Gloucester,Virginia,United States,,,,United States,Soldier,,,,,,,
35719,/opr/t0001/e1535,hearneazeline,Azeline,Hearne,F,,No (?),Enslaved,"Perhaps emancipated after Civil War. She had previously cohabited with her master, who left his estate to their child",,,Unknown,No evidence of runaway.,No evidence of literacy.,Unknown,,Wrongfully lost her inheritance through a series of predatory lawsuits.,,,,,,,1825,,,,,,,,,,,,,,,,,Louisiana,United States,,,,,,,,Robertson County,Texas,United States,,,,United States,Slave , Landowner / Patroon,,,,,,
37054,/opr/t0001/e2879,hectoredward(ned),Edward (Ned),Hector,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Revolutionary war soldier,,,,,,,1744,c.,,,,,3,1,1834,,,,,,,Near Norristown,,Pennsylvania,United States,,,,,,,Conshohocken,,Pennsylvania,United States,,,,United States,Soldier,,,,,,,
34448,/opr/t0001/e0260,hemingssally,Sally,Hemings,F,,Not formally.,Enslaved,"Never formally freed, but in 1830 was listed on the census as a free white person.",,,"Father was John Wayles, a plantation owner. Mother was Elizabeth Hemings, an enslaved woman of mixed race.",No evidence of runaway.,No evidence of literacy. Proficient in French and trained as a seamstress.,Unknown,,"The half-sister of Jefferson's wife, she had seven children with Thomas Jefferson",,,,,,,1773,,,,,,,,1835,,,,,,,,,Virginia,United States, ,,,,,,Charlottesville,,Virginia,United States,,,,United States,Slave,Seamstress,,,,,,
35772,/opr/t0001/e1588,johnhenry,John,Henry,M,,Unknown,Born enslaved,Unknown,Uncertain if John Henry was a historic person,,Unknown,No evidence of runaway (N/A?),No evidence of literacy,Unknown,,"A possibly historical steel driver, John Henry's legendary contest with a steam drill is the subject of several songs, films, and even social science theories.",,,,, , ,1850,c.,,,,, , ,1887,c.,,,,,, ,, ,United States,,,,,,, ,, ,United States,,,,United States,Steel Driver,Legendary figure,,,,,,
37063,/opr/t0001/e2888,henrythomasw,Thomas W.,Henry,M,,Yes,Enslaved,"Legally emancipated in 1821, by which time he was trained as a blacksmith. He should have been freed upon his first legal owner's death in 1804 because the will called for emancipation, but the will was not enacted at that time",,,"His parents, Jane and Thomas Henry, were enslaved",No evidence of runaway,His early education came from Bible study and catechism.,"He was Catholic until converted and became a Methodist Episcopal, but racism in the church caused him to join the African Methodist Episcopal (AME) Church",https://docsouth.unc.edu/neh/henry/menu.html,Minister and blacksmith,,,,,1,1,1794,,,,,,13,4,1877,,,,,,,Leonardtown, ,Maryland,United States,,,,,,,,,Maryland,,,,,United States,Blacksmith , Slave , Underground Railroad Conductor , African Methodist Episcopal Clergy,,,,
34450,/opr/t0001/e0262,hensonjosiah,Josiah,Henson,M,,Yes,Born enslaved,"Apparently frustrated that his previously demonstrated loyalty went unacknowledged, he, his wife, and their four children escaped in 1830 to Cincinnati, OH, then Buffalo, NY, then Canada",,,"He often saw his parents being abused. His mother, and apparently also his father, was enslaved",Fugitive slave,Literate. Learned to read after escaping slavery and moving to Canada,Methodist Episcopal,https://docsouth.unc.edu/neh/henson81/menu.html AND https://docsouth.unc.edu/neh/henson49/menu.html AND  https://docsouth.unc.edu/neh/henson58/menu.html AND https://docsouth.unc.edu/neh/henson/menu.html,"Free before 13th Amendment. An escaped slave who became a pastor, led a community of escaped slaves, wrote an autobiography and possibly was the basis for the character of Uncle Tom in Harriet Beecher Stowe's famous novel.",Image at https://docsouth.unc.edu/neh/henson58/menu.html,,,,15,6,1789,,,,,,5,5,1883,,,,,,,,Charles County,Maryland,United States,,,,,,,Dresden,,Ontario,Canada,,,,Canada,Slave ,Slave narrative author, Methodist Episcopal Clergy,,,,,
34917,/opr/t0001/e0729,herndonalonzofranklin,Alonzo Franklin,Herndon,M,,No,Enslaved,Freed at Emancipation,,,"His father was a white farmer. His mother, Sophenia Herndon, was enslaved",No evidence of runaway,Completed several months of schooling,Unknown,,A successful barber who invested in real estate and was a leader in the insurance industry in Atlanta,,,,,26,6,1858, ,,,,,21,7,1927,,,,,,,Social Circle,,Georgia,United States,,,,,,,Atlanta,,Georgia,United States,,,,United States,Entrepreneur , Insurance Industry Leader , Slave,,,,,
37069,/opr/t0001/e2894,hethjoice,Joice,Heth,F,,No,Enslaved,Never freed.,,,Unknown,No evidence of runaway.,No evidence of literacy.,Listed in the newspaper as a Baptist.,https://docsouth.unc.edu/neh/heth/menu.html,Exhibited for profit by P.T. Barnum. Her body was publicly dissected after her death.,,,,,,,1756,c.,,,,,19,2,1836,,,,,Place unknown,,,,, ,,,,,,,New York,,New York,United States,,,,United States,Slave,Enforced circus peformer,,__,,,,
38449,/opr/t0001/e4677,heustonfrancis,Francis,Heuston,M,,Yes,,,"Unknown Status at Birth, Free before 1866",,,,,,,"Unknown  Status at Birth, free Before 13th Amendment. Revolutionary War soldier and farmer",,,,,,_,1764, ,,,,,1,6,1858,,,,,,,Nantucket,,Massachusetts,United States,,,,,,,Brunswick,,Maine,United States,,,,United States,Farmer , Soldier , Sailor (Navy),,,,,
37070,/opr/t0001/e2895,hewlettjames,James,Hewlett,M,,Yes,,,"Unknown Status at Birth, Free before 1866",,,,,,,"Unknown  Status at Birth, free Before 13th Amendment. Actor and musician ",,,,,,,,,fl. 1821=1839,,,,,, ,,,,,,,"Rockaway, Long Island",,New York,United States,,,,,,,New York,,New York,United States,,,,United States,Tailor , Concert Singer, Stage Actor ,,,,,
37071,/opr/t0001/e2896,hickmandaniel,Daniel,Hickman,M,,No,Enslaved,Freed at Emancipation,,,Unknown,No evidence of runaway,Literate. Illegally learned to read while still enslaved.,Baptist,,"A minister for fifty-one years who also helped organize a group of 150 colonists who moved from Kentucky to Nicodemus, Kansas and who served as the first county coroner for Graham County",,,,,1,11,1841, ,,,,,17,11,1917,,,,,,,,Scott County,Kentucky,United States,,,,,,,Topeka,,Kansas,United States,,,,United States,Slave , Frontiersman / Pioneer , County Official , Baptist Clergy,,,,
38667,/opr/t0001/e4895,hickscharlesb,Charles B.,Hicks,M,,Unknown,Enslaved,Unknown. Possibly freed after the Civil War.,Claimed to have been born enslaved,,Unknown,No evidence of runaway,No evidence of literacy. It is unclear what sort of formal or informal education he received while managing various minstrel companies,Unknown,,Initially worked with white minstrel shows and then launched his own black minstrel company and toured internationally,,,,,,,1840,c.,,,,,,,1902, ,,,,,,Baltimore,,Maryland,United States,,,,,,,Surabaya,,,Indonesia,,,,indonesia,Slave , Stage / Screen Actor , Comedian , Minstrel Show Performer , Vaudeville Performer,,,
39663,/opr/t0001/e5899,hillebenezerprimus,Ebenezer Primus,Hill,M,,Yes (?),Born enslaved,"It is unclear what his legal status when he enlisted in the Revolutionary War and after the war ended. He seems to have moved freely after the war and in 1820 he received a Connecticut Line note awarding him $1,250 for his services",,,Unknown,"No evidence of runaway. However, it is unclear under what circumstances he entered the military",Literate,Unknown,,Possibly Free before 13th Amendment. A veteran of the Revolutionary War who was discharged on charges of theft but re-enlisted,,,,,,,1739,c.,,,,, , ,1849,c.,,,,,,Stonington,,Connecticut,United States,,,,,,,Augusta,Oneida,New York,United States,,,,United States,Slave , Soldier,,,,,,
37077,/opr/t0001/e2902,hillelias,Elias,Hill,M,,Yes,Born enslaved,Hill's father (who had previously purchased his freedom) bought the freedom of Hill and Hill's mother in around 1840,,,"Likely the child of Dorcas Hill, a light-skinned house slave, and a man brought as a slave from Africa to South Carolina",No evidence of runaway,Literate,Baptist,,"Free before 13th Amendment. Though he was afflicted by disease (likely polio) as a child, Hill became an educator and minister who testified to Congress in 1871 about members of the KKK who had attacked him. Migrated to Liberia in 1871",,,,,,,1819,,,,,,28,3,1872,,,,,,,Near Yorkville (York),,South Carolina,United States,,,,,Presumably,,Arthington,,,Liberia,,,,Liberia,Slave , Educator , Black Nationalist , Emigrationist Organization Founder / Official,,,,
35734,/opr/t0001/e1550,hillstephenspencer,Stephen Spencer,Hill,M,,Yes (?),Born enslaved,"According to a document filed in Tuolumne County, Wood bought his freedom on 1 April 1853. In a court proceeding in 1854 (initiated to take away the gold and property that Hill had acquired), Hill was declared a slave. He escaped while being transported back to slavery in Arkansas",,,Unknown,No evidence of runaway,No evidence of literacy.,Unknown,,"Free before 13th Amendment. Though emancipated, Hill, who had successfully prospected for gold, was legally re-enslaved after the Fugitive Slave Act of 1850 and a ruling proceeding in California denied that he had been free. Imprisoned and bound to be returned to slavery in Arkansas, he escaped again but then disappears from the known historical record.",,,,,,,,fl.1849-1854,,,,, , , ,fl. 1849-1854,,,,,,,,Arkansas,United States,,,,,,,,,California,United States,,,,United States,Slave , Frontiersman / Pioneer,Gold miner,Rancher,,,,
37081,/opr/t0001/e2906,hiltonalfredb,Alfred B.,Hilton,M,,Status changed during the Civil War,Likely enslaved,"Joined the Fourth U.S. Colored Troop (USCT) Regiment, organized in Baltimore beginning in July 1863. He was possibly a ""contraband""",,,Unknown,No evidence of runaway,__,Unknown,,"Free before 13th Amendment. Posthumously received a Medal of Honor for service during the Civil War, though he died of battle wounds on 21 October 1864",,,,,,,,,Date unknown,,,,21,10,1864,,,,,,,,Harford County,Maryland,United States,,,,,,,New Market Heights,Henrico County,Virginia,United States,,,,United States,Slave , Medal of Honor Recipient , Soldier,,,,,
36476,/opr/t0001/e2296,hiltonjohntelemachus,John Telemachus,Hilton,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Abolitionist and community activist,,,,,,4,1801,,,,,,5,3,1864,,,,,,,,,Pennsylvania,United States,,,,,,,Brighton,,Massachusetts,United States,,,,United States,Abolitionist , Civil Rights Activist , Community Activist , Hairdresser,,,,
38396,/opr/t0001/e4624,hiltonlaviniaf,Lavinia F.,Hilton,F,Freeborn,Yes,,Freeborn,,,"Her parents were Prince and Eunice (Russ) Ames. Lavinia is listed as ""mulatto"" on the census.",N/A,Presumably literate. She worked at one point as a treasurer and also signed a petition in the course of her activism,Baptist. Active in Boston's African Baptist Church,,"Free before 13th Amendment. A singer, abolitionist and temperance activist who challenged antimiscegenation laws and was also one of twelve women delegates to an annual Anti-Slavery Society meeting",,,,,18,4,1803,,,,,,1,11,1882,,,,,,,Andover,,Massachusetts,United States,,,,,,,Cambridge,,Massachusetts,United States,,,,United States,Abolitionist ,Singer,,,,,,
37083,/opr/t0001/e2908,hinardeufrosina,Eufrosina,Hinard,F,Freeborn,Yes, ,Freeborn,,,Parents were a freed slave and a white man (names unknown),N/A,No evidence of literacy.,Unknown,,"Free before 13th Amendment. Entered a placage relationship (of cohabitation) with a white man in Louisiana and, after the couple and their children moved to Florida, inherited his estate and became a slave-owner",,,,,, ,1777,,,,,,2,1,1866,c.,,,,,,New Orleans,,Louisiana,United States,,,,,,,,,Florida,United States,,,,United States,Entrepreneur , Slave Owner,,,,,,
36477,/opr/t0001/e2297,hodgesaugustusm,Augustus M.,Hodges,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Journalist and writer,,,,,18,3,1854,, ,,,,22,8,1916,,,,,,,Brooklyn,,New York,United States,,,Virginia,,,,Brooklyn,,New York,United States,,,,United States,Print Journalist,,,,,,,
35739,/opr/t0001/e1555,hodgesben,Ben,Hodges,M,,,,,Unknown Status at Birth,,,,,,,cowboy and cattle rustler ,,,,,,,1856,c.,,,,,,,1929,,,,,,,,,Texas,United States,,,,,,,Dodge City,,Kansas,United States,,,,United States,Cattle Raiser / Trader , Cowboy,,,,,,
37089,/opr/t0001/e2914,hoganernest,Ernest,Hogan,M,,Yes,,,"Unknown Status at Birth,  1865",,,,,,, Comedian and songwriter,,,,,,,1865,,,,,,12,5,1909,,,,,,,Bowling Green,,Kentucky,United States,,,,,,Bronx,New York,,New York,United States,,,,United States,Composer / Arranger , Songwriter , Theatrical Producer / Director , Vaudeville Performer,,,,
38669,/opr/t0001/e4897,hollandjustin,Justin,Holland,M,Freeborn,Yes,,,,,,,,,,"Freeborn musician, composer, and civil rights activist",,,,,26,7,1819,,,,,,24,3,1887,,,,,,,,Norfolk County,Virginia,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Educator , Civil Rights Activist , Composer / Arranger , Guitarist,,,,
37094,/opr/t0001/e2919,hollandmiltonmurray,Milton Murray,Holland,M,,Yes,Enslaved,Freed in the late 1850s and sent to school in the North with two of his brothers,,,"His parents, Jack and Emily Holland, were both enslaved. It is possible that his biological father was instead the plantation owner and future Texas secretary of state Bird Holland",No evidence of runaway,Literate. Educated at Albany Manual Labor Academy. Earned a law degree from Howard University in 1872,Unknown,,"Free before 13th Amendment. A Medal of Honor recipient in the Civil War who served first as an officer's servant, and then as a recruiter and sergeant of the 5th U.S. Colored Troop (USCT) Regiment",http://www.oxfordaasc.com/article/opr/t0001/e2919,,,,1,8,1844,,,,,,15,5,1910,,,,,,,Austin,,Texas,United States,,,,,,,Washington,,District of Columbia,United States,,,,United States,Insurance Industry Leader , Slave , Federal Government Official , Medal of Honor Recipient , Soldier,,,
37095,/opr/t0001/e2920,hollandwilliamh,William H.,Holland,M,,Yes,Enslaved,In the 1850s his father purchased the freedom of Holland and his two brothers and sent the three of them to Ohio,,,"Was one of three brothers born in Marshall, Texas, either to Emily and Jack Holland and later purchased by Captain “Bird” Holland, or to Captain “Bird” Holland himself and an enslaved woman",No evidence of runaway,Literate. Educated at Albany Manual Labor Academy. Enrolled in Oberlin's preparatory department in 1867 but did not graduate,Unknown,,"Free before 13th Amendment. A Civil War veteran, state representative for in Texas' 15th District, and probably the first black superintendent of a school for African Americans with speech, hearing, and sight impairments.",,,,,,,1841,,,,,,,,1907,,,,,,,Marshall,,Texas,United States,,,,,,,Wells,,Texas,United States,,,,United States,Slave , Educational Institution Official , Educator ,Soldier, ,,,
34460,/opr/t0001/e0272,hollyjamestheodore,James Theodore,Holly,M,Freeborn,Yes,,,,,,,,,,"Freeborn Black emigrationist, missionary, and Bishop",,,,,30,10,1829,,,,,,13,3,1911,,,,,,,Washington,,District of Columbia,United States,,,,,,,Port-au-Prince,_,,Haiti,,,,Haiti,Episcopalian Bishop , Missionary , Social Reformer,Emigration leader,,,,
38496,/opr/t0001/e4724,holmesisabellasnowden,Isabella Snowden,Holmes,F,Freeborn,Yes,,Freeborn,,,"The daughter of the Reverend Samuel Snowden and his first wife, Nancy Marsh",N/A,Apparently literate. She was appointed to collect signatures for a petition,Presumably Christian. Her father was a preacher in the Bromfield Methodist Episcopal Church,,"Free before 13th Amendment. An antislavery activist who supported  impoverished children, helped escaping slaves, joined various associations, and opposed Massachusetts legislation that banned racial intermarriage",,, ,,,,1810,,,,,,27,5,1874, ,,,,,,Portland,,Maine,United States,,,,, ,,Boston,,Massachusetts,United States,,,,United States,Antislavery Activist,,,,,,,
77979,/opr/t0001/e6287,,Robin and Polly,Holmes,"M, F.",,Yes,Enslaved,"Brought to Oregon in 1844 by a man named Nathaniel Ford, whom Robin claimed had promised emancipation in exchange for assistance starting a new farm. Holmes and his wife were nonetheless freed only in 1850, after Holmes had returned from mining in California (which he had undertaken to earn his freedom)",,,Unknown,No evidence of runaway,Illiterate,Congregational,,"Free before 13th Amendment. Robin Holmes sued in Oregon for the freedom of his still-enslaved children, winning the case in 13 July 1853 on the grounds that Oregon had no law specifically allowing slavery (nevertheless, his eldest daughter was not returned to him)",,,,,,,1810,?,,,,,,,1863,?,,,,Place unknown,,,,,United States,,,,,,,,,Oregon,United States,,,,United States,Slave,Legal petitioner for freedom,,,,,,
37101,/opr/t0001/e2926,holseyluciushenry,Lucius Henry,Holsey,M,,No,Enslaved,Freed at Emancipation,,,"His father, James Holsey, was a plantation owner. His mother, Louisa, was enslaved",,"Literate. Learned to read and write while he was the slave of Richard Johnston, a professor at Franklin College (now the University of Georgia) ",Methodist Episcopal Church. Subsequently affiliated with the Colored Methodist Episcopal Church (CMEC) (later known as the Christian Methodist Episcopal Church),https://docsouth.unc.edu/neh/holsey/menu.html,"Free before 13th Amendment. A minister and eventually senior bishop of the CMEC who raised money to found Paine Institute (later Paine College), in addition to forming other institutions and a publishing house",Image: https://docsouth.unc.edu/neh/holsey/menu.html,,,,3,7,1842,,,,,,3,8,1920,,,,,,,Near Columbus,,Georgia,United States,,,,,,,Atlanta,,Georgia,United States,,,,United States,Slave , Colored Methodist Episcopal Church Bishop,,,,,,
37105,/opr/t0001/e2930,hoodjameswalker,James Walker,Hood,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. AME Zion Bishop and Masonic leader,,,,,30,5,1831, ,,,,,30,10,1918,,,,,,,Kennett Township,Chester County,Pennsylvania,United States,,,,,,,Fayetteville,,North Carolina,United States,,,,United States,Book Editor / Publisher , Methodist Episcopal Clergy,,,,,,
39276,/opr/t0001/e5508,hopejohncaesar,John Caesar,Hope,M,,Yes,Enslaved,"His owner, Susanna Riddell, successfully petitioned the Virginia legislature in 1779 to emancipate Hope",,YES,Unknown,No evidence of runaway,No evidence of literacy,Unknown,,"Free before 13th Amendment. Captured in Africa and enslaved in Virginia, Hope gained his freedom and purchased that of several family members (but not his children during his lifetime) in spite of legal barriers in Virginia that hampered emancipation",,,,,,,1733,c.,,,,,,,1810,,_, , ,,,,,,Africa,,,,,,,,,Virginia,United States, ,,,United States,Barber , Entrepreneur , Slave,,,,,
34463,/opr/t0001/e0275,hopkinspaulineelizabeth,Pauline Elizabeth,Hopkins,F,Freeborn,Yes,,Freeborn,,,Her parents were Northrup Hopkins and Sarah Allen,N/A,Literate. A prolific writer.,Unknown. She had relatives in the Baptist church.,,"Free before 13th Amendment. Hopkins was a poet, author of musical dramas, performer, novelist, lecturer on black history, and editor of the Colored American who remained single and supported herself financially",,,,,,,1859,,,,,,13,8,1930,,,,,,,Portland,,Maine,United States,,,,,,,Cambridge,,Massachusetts,,,,,United States,Magazine and Journal Editor / Publisher , Fiction Writer,,,,,,
35749,/opr/t0001/e1565,horsejohn,John,Horse,M,,Yes,Enslaved,"Freed in his thirties. He retained his freedom even after the 1848, when the U.S. Attorney General declared the Black Seminoles were not freedpeople, because of the will of his father (who was a Seminole and may have owned Horse's mother) and through his previous government service",,,"Born to Charles Cavallo, a member of the Seminole, and a black woman living among the Seminole. Charles Carvallo likely owned Horse's mother",No evidence of runaway,No evidence of literacy,Unknown,,Free before 13th Amendment. Organized an exodus in 1850 of about 300 Black Seminoles and Native Americans who risked being enslaved,,,,,1,1,1812,c.,,,,,,,1882, ,,, ,,,,,Florida,United States,,,,,,,Mexico City,, ,Mexico,,,,Mexico,Slave , American Indian Leader,,,,,,
34465,/opr/t0001/e0277,hortongeorgemoses,George Moses,Horton,M,,No,Born enslaved,"Despite efforts to purchase his freedom through the sale of poetry, Horton remained enslaved. There is no indication that he was freed prior to emancipation",,,Unknown,No evidence of runaway,Literate. He began composing poems even before teaching himself how to read and write.,"Apparently had an ""undogmatic, humanistic piety"" (according to Joan R. Sherman)",https://docsouth.unc.edu/fpn/hortonlife/menu.html AND https://docsouth.unc.edu/fpn/hortonpoem/menu.html,Enslaved North Carolinian. The first African American poet whose work centers on the struggle for freedom ,,,,,,,1797,c.,,,,,,,1883,c.,,,1884,,,,Northampton County,North Carolina,United States,,,,,Possibly,,Philadelphia,,Pennsylvania,United States,,,,United States,Slave , Poet,,,,,,
36480,/opr/t0001/e2300,hosier,"""Black Harry""",Hosier,M,,Yes,Born enslaved,Thought to have been born enslaved and later freed,,,"Unknown. He apparently had only African ancestry and was known for that reason as ""Black Harry""",No evidence of runaway,"Illiterate, but memorized the scripture and songs necessary for his preaching",Methodist. Also toured with members of the Methodist Episcopal church,,Free before 13th Amendment. A lay preacher who traveled widely and addressed both black and white audiences,http://www.oxfordaasc.com/article/opr/t0001/e2300,,,,,,1750,c.,,,,, , ,1806,,,,,,,Fayetteville,,North Carolina,United States,,,,,Possibly,,Philadelphia,,Pennsylvania,United States,,,,United States,Slave , Guide , Methodist Pioneer / Lay Leader,,,,,
37116,/opr/t0001/e2941,housecalliedelphia,Callie Delphia,House,F,,No (?),Born enslaved,Unknown. Possibly freed by the Civil War or 13th Amendment. Her father apparently served in the Union army during the war.,,,"Her parents, Tom and Ann Guy, were enslaved. ",No evidence of runaway.,Literate. Received a primary school education and later became highly literate.,Unknown,,An advocate of pensions for ex-slaves; imprisoned for her advocacy.,,,,,,,1861,c.,,,,,6,6,1928,,,,,,,Near Nashville,,Tennessee,United States,,,,,,,Nashville,,Tennessee,United States,,,,United States,Seamstress , Slave , Organization Founder / Official,,,,,
37119,/opr/t0001/e2944,houstonjoshua,Joshua,Houston,M,,Yes,Born enslaved,"Freed by his owner, the famous. Texan general, Sam Houston, in 1862",,,Unknown,No evidence of runaway,"Literate. Learned to read while still enslaved. He was assisted by members of the Lea family, on whose plantation he was enslaved","A founder of the Union Church, where both Baptists and Methodists practiced",,Free before 13th Amendment. A skilled tradesman and school founder who was emancipated by Sam Houston,,,,,,,1822,,,,,,8,1,1902,,,,,,,Marion,,Alabama,United States,,,,,,,Huntsville,,Alabama,United States,,,,United States,Blacksmith , Carpenter , Slave , County Official , Institutional Founder / Benefactor,,,
37121,/opr/t0001/e2946,houstonulyssesl,Ulysses L.,Houston,M,,Yes (?),Born enslaved,"On 12 May 1861 he was ordained as a minister by a presbytery of white Baptists. He appeared to have a good deal of autonomy and even became involved in politics and education. However, it is unclear when he gained legal freedom.",,,His parents were Jack and Dora (Pooler) Houston,No evidence of runaway,Literate. Learned to read and write while hiring out his time and working in the Marine Hospital in Savannah ,Baptist,,Possibly Free before 13th Amendment. An influential Baptist minister who was elected to the Georgia state legislature. Involved in some leadership struggles at First Bryan Baptist Church,,,,,,2,1825,,,,,,2,10,1889,,,,,,,Beaufort,,South Carolina,United States,,,,,,,Savannah,,Georgia,United States,,,,United States,Slave , State Legislator , Baptist Clergy,,,,,
37124,/opr/t0001/e2949,howardmilton,Milton,Howard,M,Freeborn and later enslaved,Yes,Enslaved,"Escaped from slavery in the 1860s. He traveled through Arkansas and southwestern Missouri, eventually making it to Iowa with help from the Underground Railroad",,,His parents (names unknown) were living as free in Iowa but were kidnapped into slavery,Fugitive Slave,No evidence of literacy. Could speak multiple languages,Attended Third Missionary Baptist Church,,Free before 13th Amendment. An escaped slave who fought in the Civil War and was honored for more than fifty years of employment at Rock Island (Illinois) Arsenal,,,,,,,1821,c.,,,,,18,3,1928,,,,,,,Near Muscatine,,Iowa,United States,,,,,,,Davenport,,Iowa,United States,,,,United States,Cabinetmaker , Slave , Soldier , Fugitive Slave,,,,
37127,/opr/t0001/e2952,hubbardjamesh,James H.,Hubbard,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Minister and activist,,,,,22,7,1838,,,,,,, ,1912,c.,,,,,,Baltimore,,Maryland,United States,,,,,,, ,,Colorado,United States,,,,United States,Civil Rights Activist , African Methodist Episcopal Clergy,,,,,,
39781,/opr/t0001/e6017,hudsonjulien,Julien,Hudson,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Portrait painter,,,,,9,1,1811,,,,,, ,12,1844,,,,,,,New Orleans,,Louisiana,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Painter,,,,,,,
34470,/opr/t0001/e0282,hugheslouisb,Louis B.,Hughes,M,,Yes,Born enslaved,Made numerous escape attempts and finally escaped to Union-occupied Memphis on 26 June 1865. Reached Memphis with his family on Fourth of July 1865,,,"He was the son of a white man and an enslaved black woman, possibly John and Susan Hughes",Fugitive Slave,Literate. Attended night school in Chicago after the Civil War,the African Methodist Episcopal (AME) Church,https://docsouth.unc.edu/fpn/hughes/menu.html,"Free before 13th Amendment. Escaped from slavery, later writing (possibly with assistance from another person) an autobiography",http://www.oxfordaasc.com/article/opr/t0001/e0282,,,,,,1832,,,,, ,19,1,1913,,,,,,,Near Charlottesville,,Virginia,United States,,,,,Possibly,,Milwaukee,,Wisconsin,United States,,,,United States,Slave,Entrepreneur, Nurse , Slave Narrative Author,,,,
34471,/opr/t0001/e0283,hullagrippa,Agrippa,Hull,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Revolutionary war soldier,,,,,, ,1759,,,,,1764, , ,1848,,,,,,,Northampton,,Massachusetts,United States,,,,,,,Stockbridge,,Massachusetts,United States,,,,United States,Patriot (American Revolution) , Soldier,,,,,,
37141,/opr/t0001/e2966,hunsterrichardl,Richard L.,Hunster,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. Photographer,,,,,,7,1862, ,,,,,23,1,1928,,,,,,,Madison,,Indiana,United States,,,,,,,Cincinnati,,Ohio,United States,,,,United States,Painter , Photographer,,,,,,
35753,/opr/t0001/e1569,huntgilbert,Gilbert,Hunt,M,,Yes,Born enslaved,"Purchased his freedom in 1829, having saved enough money through his work as a blacksmith",,,His parents' names are unknown. His mother appears to have been owned by a tavern keeper,No evidence of runaway,Literate. Learned to read and write from the daughter of his mistress,Unknown,,"Free before 13th Amendment. Hunt gained fame and respect in Richmond for helping twelve people escape from a fire in 1811, and also used his skills as a carriage maker and blacksmith to support the Americans during the War of 1812",,,,,,,1780,?,,,,,,,1863,,,,,,,,King William County,Virginia,,,,,,,,Richmond,,Virginia,United States,,,,United States,Blacksmith ,Slave,,,,,,
37143,/opr/t0001/e2968,huntidaalexandergibbs,Ida Alexander Gibbs,Hunt,F,Freeborn,Yes,,Freeborn,,,"The third of four children of Mariah A. (Alexander) Gibbs, originally of Kentucky, and Mifflin Wistar Gibbs, originally of Pennsylvania",N/A,Literate. Earned an MA from Oberlin.,Unknown,,"Free before 13th Amendment. One of the first African American women to graduate from Oberlin, she advocated for human rights during her 27 years abroad with her husband (a U.S. consul) and after returning to the U.S.",,,,,,,1862, ,,,,, , ,1957,,,,,,,Victoria,,British Columbia,Canada,,,,,,,Washington,,District of Columbia,United States,,,,United States,Educator , Civil Rights Activist , Pan-Africanist,,,,,
